"type","prov","dwar","week","rr","lci","uci","deaths","attr","attr_low","attr_hi"
"Firearms","Batangas","2019-05",144,0.779202146864354,0.610939131241453,0.993807655509401,11,-3.11700422575313,-6.92815260581707,0.147118208700661
"Firearms","Batangas","2019-06",145,0.795072143915037,0.617976412779031,1.02291883793255,4,-1.03098999331493,-2.42480543622377,0.157520793988685
"Firearms","Batangas","2019-07",146,0.80801629083559,0.622142077445251,1.04942319435573,4,-0.950395240006239,-2.41275405594767,0.266291280048252
"Firearms","Batangas","2019-08",147,0.817882428203417,0.624191771132595,1.07167652202486,11,-2.44936585098534,-6.44050748422133,0.886940957169837
"Firearms","Batangas","2019-09",148,0.824553463369117,0.624666847652606,1.08840162801806,4,-0.851110543706944,-2.39134375911828,0.400059523091924
"Firearms","Batangas","2019-10",149,0.827949683380199,0.623928889070124,1.09868398501472,3,-0.62340859622309,-1.79794455981505,0.314243451660649
"Firearms","Batangas","2019-11",150,0.828030340352708,0.622196195581306,1.10195827202712,6,-1.24611129278697,-3.55473381823001,0.619841860534921
"Firearms","Batangas","2019-12",151,0.824794465206913,0.619570227869661,1.09799644856252,5,-1.06211633433509,-3.01006522814527,0.490300626092137
"Firearms","Batangas","2019-13",152,0.818280887046948,0.616049564327841,1.08689892644743,4,-0.888296993512088,-2.45371953298941,0.336977898914548
"Firearms","Batangas","2019-14",153,0.80856745764255,0.611531717925429,1.06908818364554,0,0,0,0
"Firearms","Batangas","2019-15",154,0.795769502668756,0.60580357319715,1.04530433525785,2,-0.513290586397997,-1.28368923500107,0.080144619210379
"Firearms","Batangas","2019-16",155,0.780037542780672,0.598521852466467,1.01660209337369,1,-0.28198957762367,-0.664555732010673,0.0131746501992621
"Firearms","Batangas","2019-17",156,0.761554347483244,0.589188336585106,0.984345731505933,6,-1.87862352808906,-4.19647313834711,-0.166131349088743
"Firearms","Batangas","2019-18",157,0.740531402405517,0.577134038636891,0.950189594160643,4,-1.40152650786522,-2.92665949958955,-0.275590956206413
"Firearms","Batangas","2019-19",158,0.717204885406926,0.561545149388071,0.916013339643477,2,-0.788603425177793,-1.54923510391152,-0.224727287384639
"Firearms","Batangas","2019-20",159,0.691831258452927,0.541583361334201,0.883761437931634,7,-3.11807419001766,-6.01217085336921,-1.02873589370793
"Firearms","Batangas","2019-21",160,0.664818255401443,0.516788204145389,0.855250389172341,4,-2.01668195405471,-3.7070488472039,-0.679390218383829
"Firearms","Batangas","2019-22",161,0.638874912109213,0.490381751580054,0.832333487140218,6,-3.39150980305567,-6.20695559805697,-1.25892464535737
"Firearms","Batangas","2019-23",162,0.61484996410721,0.464915679645317,0.813137725643163,3,-1.87923912357405,-3.45808623849649,-0.699384027105876
"Firearms","Batangas","2019-24",163,0.592601695543026,0.441379429042039,0.795634654570687,7,-4.81231854827145,-8.8084195636351,-1.8481528074468
"Firearms","Batangas","2019-25",164,0.572001341568645,0.420249019082309,0.778551572757502,2,-1.49649529582438,-2.71212437912233,-0.619097567113751
"Firearms","Batangas","2019-26",165,0.552931872973511,0.401677483857382,0.761142131279003,4,-3.23416427143028,-5.83182444612123,-1.35042064701416
"Firearms","Batangas","2019-27",166,0.535286909055703,0.385633950428509,0.743015688032704,2,-1.73631405170769,-3.14778094313217,-0.737428323830951
"Firearms","Batangas","2019-28",167,0.518969744804632,0.371988504357345,0.724026664447292,4,-3.70757840903772,-6.59181092585422,-1.58954436934829
"Firearms","Batangas","2019-29",168,0.503892480105227,0.360557886926689,0.704207675696256,4,-3.9382014178197,-6.9114293958544,-1.76403454201532
"Firearms","Batangas","2019-30",169,0.489975240112544,0.351125381806851,0.683732217500037,1,-1.04091945497145,-1.79634535421806,-0.481251326986475
"Firearms","Batangas","2019-31",170,0.477145477212629,0.343443192230079,0.662898003440256,5,-5.4789843743439,-9.30004683754968,-2.62840703682852
"Firearms","Batangas","2019-32",171,0.465337346102047,0.337221605645004,0.642126251854835,6,-6.89387161864336,-11.4245437814075,-3.40907636680729
"Firearms","Batangas","2019-33",172,0.454491144504059,0.332107252842414,0.621974373232447,2,-2.40052578402248,-3.91482598279677,-1.25304219273468
"Firearms","Batangas","2019-34",173,0.444552812910428,0.327653772526348,0.60315863889735,7,-8.74616062863699,-13.9872674650141,-4.70365711812289
"Firearms","Batangas","2019-35",174,0.435473487508955,0.323294384146581,0.586577335154795,2,-2.59270209867569,-4.09725403383868,-1.44236226710884
"Firearms","Batangas","2019-36",175,0.427209101140685,0.318339330713282,0.573311553079222,1,-1.34077410179211,-2.10561357316419,-0.779955423229603
"Firearms","Batangas","2019-37",176,0.419720027738282,0.312035917161245,0.56456610279768,3,-4.14762175197097,-6.49108286747812,-2.42555368755983
"Firearms","Batangas","2019-38",177,0.412970766238288,0.303717618824531,0.561524400288311,1,-1.4214789078387,-2.27565943192842,-0.823337878129024
"Firearms","Batangas","2019-39",178,0.407286633362592,0.293691284198875,0.564818946426432,0,0,0,0
"Firearms","Batangas","2019-40",179,0.40390368921795,0.284971845610454,0.572471255237171,0,0,0,0
"Firearms","Batangas","2019-41",180,0.402880867959839,0.278682669467598,0.582429449517476,2,-2.96424665218743,-5.1095354641424,-1.43636477847713
"Firearms","Batangas","2019-42",181,0.404200298159005,0.275288719701635,0.593478298743593,4,-5.89608374417002,-10.4124998544835,-2.72933884063152
"Firearms","Batangas","2019-43",182,0.407885039453528,0.275023702610069,0.60493042538187,6,-8.71002713911405,-15.6588231337283,-3.89259568393609
"Firearms","Batangas","2019-44",183,0.413999755540626,0.278029955795939,0.616465218997819,5,-7.07730181741461,-12.8403288499573,-3.0291914373258
"Firearms","Batangas","2019-45",184,0.422652609157958,0.284421801504091,0.62806447003487,3,-4.09802787205511,-7.40700328270274,-1.77798342702031
"Firearms","Batangas","2019-46",185,0.433998456951407,0.294293599168766,0.640022960635948,2,-2.60831131531864,-4.74712502973902,-1.1632876657588
"Firearms","Batangas","2019-47",186,0.448243476597164,0.307675603989215,0.653032647719949,1,-1.23093040325203,-2.22575253012278,-0.502591951513804
"Firearms","Batangas","2019-48",187,0.465651420081378,0.324423293866841,0.668359051655527,3,-3.4425874605423,-6.06129541215818,-1.49982311441652
"Firearms","Batangas","2019-49",188,0.486551759041872,0.344018733004801,0.688138730583126,1,-1.05527979586226,-1.86288894708868,-0.474628460082176
"Firearms","Batangas","2019-50",189,0.511350074636255,0.365298602521719,0.715794960685504,3,-2.86682225896619,-5.04169600669014,-1.27921450465027
"Firearms","Batangas","2019-51",190,0.540541150587942,0.386267666760995,0.756430736046376,5,-4.24998956057563,-7.60359833087129,-1.68665420982567
"Firearms","Batangas","2019-52",191,0.574725360281601,0.404365459394705,0.816858196160614,1,-0.739961500063308,-1.40250948185482,-0.21913182978017
"Firearms","Batangas","2020-01",192,0.614629105244629,0.417367041666353,0.905124025858767,8,-5.01597977013457,-10.5613165096064,-0.872366234418122
"Firearms","Batangas","2020-02",193,0.661130273696992,0.424259250393053,1.03025034432064,5,-2.56280599894537,-6.41960677967804,0.11564504405701
"Firearms","Batangas","2020-03",194,0.715289957957808,0.42526333021843,1.20311272474983,3,-1.1941033375684,-3.79894048036785,0.497006016298415
"Firearms","Batangas","2020-04",195,0.778392016582949,0.421238971982786,1.43836200299347,4,-1.13879885042955,-4.95123628789201,1.2522935150855
"Firearms","Cavite","2016-18",1,1,1,1,NA,NA,NA,NA
"Firearms","Cavite","2016-19",2,1.07725361924,1.04715312512485,1.10821935428718,9,0.645421431631392,0.422539176198054,0.885172810578973
"Firearms","Cavite","2016-20",3,1.15420814513876,1.09297116209443,1.21887611357632,1,0.1336051437414,0.0881935952058409,0.180999496387924
"Firearms","Cavite","2016-21",4,1.22998132832377,1.13708294499388,1.33046940391252,9,1.68281575276812,1.11774176642466,2.25209755960354
"Firearms","Cavite","2016-22",5,1.30365031430664,1.17911605567625,1.44133746106706,10,2.32923132050285,1.55467329530462,3.08717887743933
"Firearms","Cavite","2016-23",6,1.37426953693618,1.21870122515021,1.54969628418811,6,1.63404424042134,1.09519168158239,2.14591455815702
"Firearms","Cavite","2016-24",7,1.44089036324384,1.2554767600779,1.65368655550433,9,2.75386203587445,1.8595488011029,3.57699370186276
"Firearms","Cavite","2016-25",8,1.50258194096495,1.28909287940847,1.75142732178461,8,2.67583112647922,1.8369254181677,3.44821629606277
"Firearms","Cavite","2016-26",9,1.55845262227039,1.31921583362661,1.8410744579866,5,1.79168944339424,1.23690450609321,2.29292536862327
"Firearms","Cavite","2016-27",10,1.60767128295236,1.34553166538569,1.92088155226643,8,3.02385836903883,2.09117021669216,3.84633962740561
"Firearms","Cavite","2016-28",11,1.64948782936166,1.36774945412928,1.98926059959155,13,5.11876573528225,3.55836422634714,6.48068781018565
"Firearms","Cavite","2016-29",12,1.683252188368,1.3856038667787,2.04483979698521,13,5.27685542912964,3.69950716611024,6.67152304495062
"Firearms","Cavite","2016-30",13,1.7084311095542,1.39885680904215,2.08651581579044,11,4.56134412533007,3.18701709797452,5.75998878414558
"Firearms","Cavite","2016-31",14,1.72462217315105,1.40729793404776,2.11349819264589,11,4.62179138639859,3.24163073312698,5.82052389801483
"Firearms","Cavite","2016-32",15,1.73156448959319,1.41074371329068,2.12534392559956,23,9.71721432367583,6.82110916329465,12.2222271911977
"Firearms","Cavite","2016-33",16,1.72914569316004,1.40903470744939,2.12198096495881,16,6.74687571828618,4.68621412928866,8.50376066277583
"Firearms","Cavite","2016-34",17,1.71740496770538,1.40203059655468,2.10372001177941,9,3.75953536338905,2.62777009487652,4.73799413147249
"Firearms","Cavite","2016-35",18,1.69653199061513,1.3896024659105,2.07125481264503,16,6.56899599388117,4.59606887597836,8.28503704333325
"Firearms","Cavite","2016-36",19,1.66686183476741,1.37162187470887,2.02565184139681,12,4.80084302747595,3.33687866631106,6.06424008014653
"Firearms","Cavite","2016-37",20,1.62886601998146,1.34794656196715,1.9683306341004,9,3.47468368202412,2.41575989642245,4.42748924803457
"Firearms","Cavite","2016-38",21,1.58314004792333,1.31840373812416,1.90103557723882,8,2.94675154576884,2.00808657058306,3.78635789277355
"Firearms","Cavite","2016-39",22,1.53038788092163,1.28277471210754,1.82579765875168,4,1.38628353643841,0.913918559635342,1.81152657864903
"Firearms","Cavite","2016-40",23,1.47140392980566,1.24079058014133,1.74487907895057,10,3.20376968048416,2.04511404193682,4.2980313788588
"Firearms","Cavite","2016-41",24,1.40705319414172,1.19215876225655,1.66068375607709,4,1.15717926184025,0.683674372902837,1.59126998950528
"Firearms","Cavite","2016-42",25,1.33825024704732,1.13665016946163,1.57560678900042,8,2.02204481736432,1.07435691762609,2.88769681025487
"Firearms","Cavite","2016-43",26,1.26916782403396,1.07709817559066,1.49548759998574,10,2.12082136764567,0.852155637651544,3.25988164799392
"Firearms","Cavite","2016-44",27,1.20770518891301,1.02095814481395,1.42861079147686,13,2.23578360071416,0.44069534080368,3.82667717234864
"Firearms","Cavite","2016-45",28,1.15341590294511,0.969237743739253,1.37259228064542,12,1.59612055862987,-0.282311667317405,3.20188940011053
"Firearms","Cavite","2016-46",29,1.10558989764592,0.922376010178149,1.325196024494,9,0.859549350836818,-0.672510884525933,2.17242258882474
"Firearms","Cavite","2016-47",30,1.0636171029445,0.880554834885116,1.28473695999143,4,0.239248138332439,-0.524638990022974,0.856671111705228
"Firearms","Cavite","2016-48",31,1.02697456243889,0.84375956403173,1.24997309287611,11,0.288926520363942,-1.9951766509661,2.11656235893225
"Firearms","Cavite","2016-49",32,0.995215622333622,0.811850356295009,1.21999593552804,13,-0.0624959137167367,-2.91862288119551,2.25822593488943
"Firearms","Cavite","2016-50",33,0.967960882343827,0.784621657272029,1.19414020893257,6,-0.198597597737171,-1.59093374268632,0.942935211389709
"Firearms","Cavite","2016-51",34,0.944890652501858,0.761844540004091,1.17191670781101,10,-0.583235185491835,-3.05605234636888,1.41648506249829
"Firearms","Cavite","2016-52",35,0.925738706156836,0.743294124231481,1.15296505668332,2,-0.160436834604133,-0.685610139456714,0.257668876289787
"Firearms","Cavite","2017-01",36,0.910287158322851,0.728766058341369,1.13702154638402,7,-0.689881084225194,-2.63071173254911,0.822012077349327
"Firearms","Cavite","2017-02",37,0.898362331391407,0.718085594217532,1.12389788203789,3,-0.3394098296102,-1.18703253866497,0.319689542731402
"Firearms","Cavite","2017-03",38,0.88983149830205,0.711111788283194,1.11346782378911,9,-1.11427446339394,-3.69136397937898,0.883497897086897
"Firearms","Cavite","2017-04",39,0.884600417584177,0.70773841791004,1.10565977342432,6,-0.782723454264084,-2.5067830154227,0.555110293408984
"Firearms","Cavite","2017-05",40,0.882611596107293,0.707892436211395,1.10045423532458,5,-0.665006014029513,-2.09215294008598,0.454650762777913
"Firearms","Cavite","2017-06",41,0.88384323465159,0.711530162771861,1.09788580205258,6,-0.788534170729037,-2.47952023894714,0.560764532554913
"Firearms","Cavite","2017-07",42,0.888308829192183,0.71863084702176,1.09804996444425,4,-0.502938469763436,-1.59648197732213,0.381057411303505
"Firearms","Cavite","2017-08",43,0.896057417674844,0.729186678820266,1.10111569381538,8,-0.927999302498932,-3.03317963997452,0.78937667531815
"Firearms","Cavite","2017-09",44,0.907174478608188,0.743187742277883,1.10734540927119,1,-0.102323779582322,-0.344573997456628,0.0993798562709228
"Firearms","Cavite","2017-10",45,0.921783504553078,0.760599934872968,1.1171245096255,5,-0.424267168269867,-1.56230647319754,0.536236560758093
"Firearms","Cavite","2017-11",46,0.940048291108952,0.781333952862731,1.13100267354197,9,-0.573976236245179,-2.52579361406312,1.0228812932994
"Firearms","Cavite","2017-12",47,0.962176000864241,0.805205186495638,1.14974750804604,6,-0.235865366222719,-1.4209246460738,0.776503402918575
"Firearms","Cavite","2017-13",48,0.988421082634169,0.831889802557776,1.17440583307048,6,-0.07028735567825,-1.21395647299968,0.877887085387373
"Firearms","Cavite","2017-14",49,1.01909014987552,0.860893383407923,1.20635697008396,15,0.280988142381485,-2.42708358174398,2.56913200412851
"Firearms","Cavite","2017-15",50,1.05361356568614,0.890793870234691,1.2461935166947,8,0.407083336298705,-0.962513995144563,1.58464344151209
"Firearms","Cavite","2017-16",51,1.08652164614731,0.916616601011671,1.28792047432232,6,0.477790643863053,-0.47813611450141,1.33993985131421
"Firearms","Cavite","2017-17",52,1.11660280330497,0.937893526974186,1.32936392510451,7,0.730984751891093,-0.402229998323453,1.72823559275205
"Firearms","Cavite","2017-18",53,1.14356892746868,0.95506341161742,1.36928069483592,6,0.753267725382182,-0.21947183967192,1.58914404289179
"Firearms","Cavite","2017-19",54,1.1671570041809,0.968563981220587,1.40646926668883,10,1.43217239482025,-0.230697673083208,2.87462059628582
"Firearms","Cavite","2017-20",55,1.18713337933752,0.978778613361359,1.4398410846938,5,0.788173353536509,-0.0501666416031164,1.51440000188553
"Firearms","Cavite","2017-21",56,1.20329760971169,0.986020071216096,1.46845402016217,5,0.844751988497671,0.00366330830162747,1.57461854318011
"Firearms","Cavite","2017-22",57,1.21548581020679,0.990533675449962,1.49152501467749,3,0.531851071556638,0.0165785758228,0.977253094058225
"Firearms","Cavite","2017-23",58,1.22357341969666,0.992507698234649,1.50843355275843,10,1.82721703575491,0.0670487754593789,3.32509349853497
"Firearms","Cavite","2017-24",59,1.22747732018575,0.992084644143347,1.51872179502527,3,0.555962989567887,0.0154531811928297,1.0062259747562
"Firearms","Cavite","2017-25",60,1.22715725887372,0.989370815063809,1.52209355185937,7,1.29575961077348,0.00382271882386734,2.36748010635722
"Firearms","Cavite","2017-26",61,1.22261653910166,0.984443404942154,1.51841253055349,10,1.82082060876773,-0.0570272136719365,3.37997917727575
"Firearms","Cavite","2017-27",62,1.2139019635944,0.977355117590775,1.50769965869798,9,1.5858922137742,-0.111408856545802,3.00379719088166
"Firearms","Cavite","2017-28",63,1.20110303136293,0.968136518643516,1.49012919579829,14,2.34404740106785,-0.326761232858113,4.55855514020285
"Firearms","Cavite","2017-29",64,1.18435040753731,0.956796337213989,1.46602347153433,5,0.778276455870182,-0.156149855124421,1.56463995231194
"Firearms","Cavite","2017-30",65,1.16381370271391,0.94331988676209,1.43584626342798,8,1.12604759563775,-0.398366554156027,2.37722455868646
"Firearms","Cavite","2017-31",66,1.13969861459045,0.92766578027615,1.40019494058811,11,1.34832554924807,-0.765852152164477,3.06790512908808
"Firearms","Cavite","2017-32",67,1.11224349924161,0.909761281188676,1.35979143890239,10,1.00916300538638,-0.903865098206644,2.59274001535617
"Firearms","Cavite","2017-33",68,1.08171545192927,0.889497128269864,1.31547172189133,18,1.35976437435888,-2.06273371012072,4.21422084980353
"Firearms","Cavite","2017-34",69,1.04840598749284,0.866723762976824,1.26817235382553,4,0.184684132178987,-0.583268006549391,0.83431669935531
"Firearms","Cavite","2017-35",70,1.01262641786186,0.841252862955671,1.21891087365698,1,0.0124689793186678,-0.177608753198021,0.176934618013594
"Firearms","Cavite","2017-36",71,0.974703028905561,0.812870891581849,1.16875386287838,2,-0.0519070328997402,-0.445794791531898,0.287508487488254
"Firearms","Cavite","2017-37",72,0.934972160613023,0.781373619715802,1.11876433893345,12,-0.834606746079045,-3.33867063621524,1.30653306518919
"Firearms","Cavite","2017-38",73,0.893775293512406,0.746628224857713,1.0699224174728,3,-0.356548364869697,-1.02521979966014,0.211889412184497
"Firearms","Cavite","2017-39",74,0.851633182917937,0.70882286240549,1.02321625996317,9,-1.56793016115629,-3.76537917556113,0.167434016325585
"Firearms","Cavite","2017-40",75,0.812604337914205,0.671911420369336,0.982757235520741,3,-0.691833602193669,-1.47598282504725,-0.0652277339332697
"Firearms","Cavite","2017-41",76,0.77791006301105,0.637871265104437,0.948693097242399,5,-1.42747823655416,-2.86771763220294,-0.296418123742167
"Firearms","Cavite","2017-42",77,0.747142316088931,0.60700072755101,0.919639162119162,8,-2.7074647329275,-5.1735730202522,-0.709754447955703
"Firearms","Cavite","2017-43",78,0.719947736810359,0.579407780353206,0.894576775310796,14,-5.44585597563693,-10.1530289714288,-1.64583303371349
"Firearms","Cavite","2017-44",79,0.696020929199512,0.555067970610348,0.872767227680352,3,-1.31021521644511,-2.41100516431964,-0.445348829990224
"Firearms","Cavite","2017-45",80,0.675098773121038,0.533877541388518,0.853675830386473,6,-2.88758836319831,-5.24853617990375,-1.06886384750536
"Firearms","Cavite","2017-46",81,0.656955616921099,0.515693152473624,0.836913735491683,5,-2.61086422159399,-4.63476299915627,-1.00803264132787
"Firearms","Cavite","2017-47",82,0.641399228594336,0.500358518817506,0.822196395124144,5,-2.79545683420573,-4.89632709640339,-1.12471260397755
"Firearms","Cavite","2017-48",83,0.628267403927945,0.487721023208613,0.809314981424383,3,-1.77503684138938,-3.07547413851437,-0.744087351235319
"Firearms","Cavite","2017-49",84,0.617425147891309,0.477641413940767,0.798117169328787,2,-1.23925905323195,-2.13588387151048,-0.534526889478126
"Firearms","Cavite","2017-50",85,0.60876236070069,0.469998967615003,0.788494523054877,6,-3.8560627058052,-6.63200380857626,-1.67249844172743
"Firearms","Cavite","2017-51",86,0.602191973004675,0.46469371947903,0.780374593308074,4,-2.64240006395592,-4.49825319002836,-1.16066642281056
"Firearms","Cavite","2017-52",87,0.597648485936457,0.461646737503597,0.773716531982111,4,-2.69289740395207,-4.57755644389354,-1.18867378342751
"Firearms","Cavite","2018-01",88,0.595086881728187,0.460798944907719,0.768509565220242,1,-0.680426893457823,-1.14943187666783,-0.302408070992306
"Firearms","Cavite","2018-02",89,0.594481879494382,0.462108628964015,0.76477408751156,5,-3.41068529162334,-5.70512477661768,-1.537668229627
"Firearms","Cavite","2018-03",90,0.595827518941282,0.465547457019773,0.762565506426224,4,-2.71335222499885,-4.5364647390632,-1.24818022634183
"Firearms","Cavite","2018-04",91,0.599137062394793,0.471094510631422,0.761981325263013,5,-3.34533584020767,-5.5338242100323,-1.56694770626158
"Firearms","Cavite","2018-05",92,0.604443212889961,0.478727527349677,0.76317231981915,4,-2.61766054229515,-4.29724612199594,-1.22425623193313
"Firearms","Cavite","2018-06",93,0.611798653348352,0.488410246378813,0.766359008669426,5,-3.17262341562077,-5.17053789485703,-1.50090365706948
"Firearms","Cavite","2018-07",94,0.621276919302181,0.500074664146904,0.771854761160665,4,-2.43835281132414,-3.90606312692121,-1.1545641948514
"Firearms","Cavite","2018-08",95,0.632973625427124,0.513597579822932,0.780096375501783,4,-2.31937862703338,-3.70039087223998,-1.12558946349383
"Firearms","Cavite","2018-09",96,0.64700807455427,0.528772977530202,0.791680865564871,6,-3.27345459194378,-5.18773335515113,-1.58120291640473
"Firearms","Cavite","2018-10",97,0.663525287102737,0.54528681514824,0.80740225949729,2,-1.01420313419092,-1.61382345671415,-0.470380376131141
"Firearms","Cavite","2018-11",98,0.682698499296918,0.562708792116966,0.828274317856018,4,-1.85910179108264,-3.05580976830405,-0.820661765536299
"Firearms","Cavite","2018-12",99,0.70288869197802,0.57913457321319,0.853087583028311,5,-2.11350183473481,-3.5717042170833,-0.847661796054695
"Firearms","Cavite","2018-13",100,0.722258647765747,0.593188156548438,0.879413300002069,4,-1.53818221820355,-2.70092352662926,-0.542857558837616
"Firearms","Cavite","2018-14",101,0.740708844005295,0.605214101247695,0.90653801763141,7,-2.45040694012553,-4.54991467978996,-0.714777894470568
"Firearms","Cavite","2018-15",102,0.758142591577719,0.615573215593506,0.93373164166996,5,-1.59506543432,-3.13580958603945,-0.335090387407698
"Firearms","Cavite","2018-16",103,0.774466873962915,0.624593750169907,0.960302498548421,3,-0.873632431364201,-1.83638812218594,-0.112967090338286
"Firearms","Cavite","2018-17",104,0.789593170502509,0.632550525212387,0.985624626103774,8,-2.13179989247966,-4.68977128884465,-0.0970242649361154
"Firearms","Cavite","2018-18",105,0.803438253714692,0.639661884603758,1.00914724336277,4,-0.978602875212902,-2.27316397547568,0.0445238690732173
"Firearms","Cavite","2018-19",106,0.815924950643836,0.646095016344947,1.03039569760079,5,-1.12801458768305,-2.76633564041999,0.154021866154118
"Firearms","Cavite","2018-20",107,0.826982858519682,0.65197373690302,1.04896962803137,4,-0.836859626280636,-2.17089088630752,0.19974970711298
"Firearms","Cavite","2018-21",108,0.836549005452121,0.657385845359812,1.06454108110572,10,-1.95387231928559,-5.2562671145785,0.612043127633847
"Firearms","Cavite","2018-22",109,0.844568447493042,0.662388917624813,1.07685355766297,7,-1.28825658924189,-3.58775859788241,0.526342255007496
"Firearms","Cavite","2018-23",110,0.850994794148174,0.667014239046681,1.08572215894871,8,-1.40076256048994,-4.02509651114125,0.663503355256407
"Firearms","Cavite","2018-24",111,0.855790655308189,0.671268871875348,1.09103472006195,7,-1.17957050194612,-3.4627478924123,0.56492270330145
"Firearms","Cavite","2018-25",112,0.858928003575421,0.675135892682384,1.09275380456351,4,-0.656967735769915,-1.943128760457,0.324853547757658
"Firearms","Cavite","2018-26",113,0.860388447074033,0.678572758498485,1.09091953749587,9,-1.46039150177663,-4.32550267495018,0.741314892523934
"Firearms","Cavite","2018-27",114,0.860163409028461,0.681507642470328,1.08565340155181,11,-1.78826776928852,-5.14746909683967,0.840238738779319
"Firearms","Cavite","2018-28",115,0.85825421165696,0.683833471956637,1.0771632598201,5,-0.825779742282784,-2.30993972511202,0.364890473633821
"Firearms","Cavite","2018-29",116,0.854672063232165,0.685399380691127,1.06574992077314,1,-0.170039413969189,-0.464391692025818,0.0647750284623813
"Firearms","Cavite","2018-30",117,0.849437948485824,0.68599951397041,1.05181536376267,5,-0.886245144701638,-2.30416518338179,0.245343911439542
"Firearms","Cavite","2018-31",118,0.842582423857011,0.685359936410424,1.03587196052208,5,-0.934137549549117,-2.26571145350047,0.182073112271026
"Firearms","Cavite","2018-32",119,0.834145320378914,0.683126370978564,1.01855007370499,11,-2.18715064540937,-4.96741923688344,0.236761894716586
"Firearms","Cavite","2018-33",120,0.824175358246029,0.678859340278121,1.00059759192778,8,-1.70667215412169,-3.7658277017621,0.018176588415064
"Firearms","Cavite","2018-34",121,0.812729678279752,0.672048834505276,0.982859423367579,4,-0.921685656252297,-1.95200132206698,-0.072644772275907
"Firearms","Cavite","2018-35",122,0.799873296595665,0.662164406377142,0.966221204953161,8,-2.00158404343381,-4.06553538968452,-0.369537346951435
"Firearms","Cavite","2018-36",123,0.786216094530668,0.649323589949105,0.951968720784512,0,0,0,0
"Firearms","Cavite","2018-37",124,0.773097870814767,0.63515719210399,0.940995906664429,1,-0.293497288960453,-0.575023427978821,-0.0791395580928761
"Firearms","Cavite","2018-38",125,0.760557139304465,0.620444921737878,0.932310253304596,2,-0.629651207835634,-1.2387629193068,-0.181494247102445
"Firearms","Cavite","2018-39",126,0.748572796462138,0.605772309222715,0.925036062348513,3,-1.00762626451085,-1.96843264885662,-0.296703616668489
"Firearms","Cavite","2018-40",127,0.737124857341967,0.591568704038831,0.918495267923689,5,-1.78311136871673,-3.42831755544154,-0.555504403086122
"Firearms","Cavite","2018-41",128,0.726194400544419,0.578127071784459,0.912184073571079,4,-1.50816695502093,-2.94968099883903,-0.454965217213091
"Firearms","Cavite","2018-42",129,0.71576351651501,0.565634489162642,0.905739344735434,1,-0.397109487877941,-0.77183555182204,-0.124105870441981
"Firearms","Cavite","2018-43",130,0.705815258990936,0.554201023241823,0.89890700112812,7,-2.91760933308172,-5.68189363633499,-0.936226372816428
"Firearms","Cavite","2018-44",131,0.696333599412428,0.543882702718312,0.891516643657259,6,-2.61655965626655,-5.08034924940727,-0.869806144903771
"Firearms","Cavite","2018-45",132,0.687303384128114,0.534698199342204,0.883462750417143,15,-6.82442331348101,-13.099578285762,-2.41927984739437
"Firearms","Cavite","2018-46",133,0.678710294235215,0.526640193274042,0.87469142952625,8,-3.78706153118624,-7.20642997206557,-1.37118930027418
"Firearms","Cavite","2018-47",134,0.670540807906255,0.519682588941073,0.865191531591904,10,-4.91333544818059,-9.28383062666295,-1.84473093229602
"Firearms","Cavite","2018-48",135,0.66278216506404,0.51378453014011,0.854989149259096,3,-1.52637406094071,-2.84860532757131,-0.589003104339195
"Firearms","Cavite","2018-49",136,0.655422334276187,0.508891854840053,0.844144845672691,10,-5.25733786756513,-9.71115804295457,-2.13598095321673
"Firearms","Cavite","2018-50",137,0.648449981749283,0.504936343148255,0.832753246100143,5,-2.7106949506141,-4.92122745780438,-1.12092103645202
"Firearms","Cavite","2018-51",138,0.641854442311129,0.50183287941028,0.820944864351371,6,-3.34791380175818,-6.03356879881163,-1.42647668560237
"Firearms","Cavite","2018-52",139,0.635625692277279,0.499474492642802,0.808890196865176,1,-0.573252957125229,-1.01611804608963,-0.252233058569442
"Firearms","Cavite","2019-01",140,0.629754324105404,0.497725209718588,0.796806151236913,1,-0.587920815661803,-1.01244230654519,-0.271190997799901
"Firearms","Cavite","2019-02",141,0.624231522747918,0.496410874999931,0.784964660559135,7,-4.21378806566101,-7.06875192514633,-2.09530077156322
"Firearms","Cavite","2019-03",142,0.619049043619747,0.495308792067783,0.773702636706031,4,-2.46152359207426,-4.05887031189194,-1.26549501678964
"Firearms","Cavite","2019-04",143,0.614199192104227,0.494138562791087,0.763430899727161,4,-2.51254519937762,-4.09087315992012,-1.35756475272007
"Firearms","Cavite","2019-05",144,0.60967480452588,0.492559043044996,0.754637180094801,5,-3.20109337450529,-5.08720092650831,-1.74962057003839
"Firearms","Cavite","2019-06",145,0.605469230524231,0.490179237948309,0.74787539073669,5,-3.25805796220374,-5.13944970471383,-1.84557027293813
"Firearms","Cavite","2019-07",146,0.601576316767995,0.486591468575553,0.743732860659385,6,-3.97379689452431,-6.23575252433083,-2.29108690303379
"Firearms","Cavite","2019-08",147,0.597958167536484,0.481469846210504,0.742630037867964,5,-3.3617889535641,-5.33017532414925,-1.91335663228757
"Firearms","Cavite","2019-09",148,0.59441788822217,0.475114944355119,0.743678198373844,0,0,0,0
"Firearms","Cavite","2019-10",149,0.590922506089266,0.468118316192716,0.745942630578598,4,-2.76907709349583,-4.55888171587215,-1.55387485176169
